,sql,excel,access,python,java,hadoop,tableau,matlab,spark,microsoft,oracl,vba,hive,spss,mysql,pig,stata,sqlserver,r,sas,degree,year_group
1377,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,master,3-5
1379,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,bachelor,less than 2
1380,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,phd,less than 2
1381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1382,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,phd,less than 2
1383,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1384,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,bachelor,less than 2
1385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,master,less than 2
1386,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,phd,less than 2
1387,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,phd,less than 2
1388,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,master,less than 2
1389,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,phd,less than 2
1390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,phd,less than 2
1391,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,phd,less than 2
1392,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,master,less than 2
1393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1394,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,bachelor,less than 2
1395,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1396,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,bachelor,less than 2
1397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,master,less than 2
1398,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,phd,less than 2
1399,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1400,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,master,less than 2
1401,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,phd,less than 2
1402,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,phd,3-5
1403,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,master,3-5
1405,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,bachelor,less than 2
1406,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,phd,less than 2
1407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1408,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,phd,less than 2
1409,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1410,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,bachelor,less than 2
1411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,master,less than 2
1412,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,phd,less than 2
1413,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1414,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,bachelor,less than 2
1415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1416,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,master,less than 2
1417,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1418,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,bachelor,less than 2
1420,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,master,less than 2
1421,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,phd,less than 2
1422,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,phd,less than 2
1423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,master,less than 2
1424,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,phd,less than 2
1425,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1426,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,master,less than 2
1427,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,phd,less than 2
1428,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,phd,3-5
1429,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,master,3-5
1431,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,bachelor,less than 2
1432,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,phd,less than 2
1433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1434,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,phd,less than 2
1435,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1436,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,bachelor,less than 2
1437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,master,less than 2
1438,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,phd,less than 2
1439,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1440,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,bachelor,less than 2
1441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1442,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,master,less than 2
1443,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1444,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,bachelor,less than 2
1446,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,master,less than 2
1447,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,phd,less than 2
1448,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,phd,less than 2
1449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,master,less than 2
1450,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,phd,less than 2
1451,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1452,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,bachelor,less than 2
1453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1454,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,master,less than 2
1455,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1456,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,bachelor,less than 2
1458,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,master,less than 2
1459,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,phd,less than 2
1460,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,phd,less than 2
1461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,master,less than 2
1462,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,phd,less than 2
1463,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,phd,less than 2
1464,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,master,less than 2
1465,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,phd,less than 2
1466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,phd,less than 2
1467,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,phd,less than 2
1468,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,master,less than 2
1469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1470,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,bachelor,less than 2
1471,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1472,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,bachelor,less than 2
1473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,master,less than 2
1474,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,phd,less than 2
1475,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1476,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,master,less than 2
1477,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,phd,less than 2
1478,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,phd,3-5
1479,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,master,3-5
1481,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,bachelor,less than 2
1482,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,phd,less than 2
1483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1484,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,phd,less than 2
1485,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1486,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,bachelor,less than 2
1487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,master,less than 2
1488,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1489,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,3-5
1490,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,master,less than 2
1491,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,phd,3-5
1492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,phd,3-5
1493,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bachelor,less than 2
1495,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,phd,less than 2
1496,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,phd,less than 2
1497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bachelor,3-5
1498,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,bachelor,3-5
1499,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,bachelor,less than 2
1500,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,master,less than 2
1502,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,phd,less than 2
1503,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,phd,less than 2
1504,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,master,less than 2
1505,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,phd,less than 2
1506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,phd,less than 2
1507,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,phd,less than 2
1508,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,master,less than 2
1509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1510,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,bachelor,less than 2
1511,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1512,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,bachelor,less than 2
1513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,master,less than 2
1514,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,phd,less than 2
1515,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1516,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,bachelor,less than 2
1517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1518,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,master,less than 2
1519,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1520,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,bachelor,less than 2
1522,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,master,less than 2
1523,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,phd,less than 2
1524,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,phd,less than 2
1525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,master,less than 2
1526,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,phd,less than 2
1527,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1528,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,master,less than 2
1529,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,phd,less than 2
1530,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,phd,3-5
1531,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,master,3-5
1533,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,bachelor,less than 2
1534,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,phd,less than 2
1535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1536,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,phd,less than 2
1537,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1538,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,bachelor,less than 2
1539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,master,less than 2
1540,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,phd,less than 2
1541,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1542,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,bachelor,less than 2
1543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1544,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,master,less than 2
1545,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1546,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,bachelor,less than 2
1548,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,master,less than 2
1549,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,phd,less than 2
1550,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,phd,less than 2
1551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,master,less than 2
1552,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,phd,less than 2
1553,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1554,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,master,less than 2
1555,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,phd,less than 2
1556,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,phd,3-5
1557,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,master,3-5
1559,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,bachelor,less than 2
1560,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,phd,less than 2
1561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1562,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,phd,less than 2
1563,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1564,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,bachelor,less than 2
1565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,master,less than 2
1566,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,phd,less than 2
1567,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1568,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,bachelor,less than 2
1569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1570,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,master,less than 2
1571,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1572,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,bachelor,less than 2
1574,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,master,less than 2
1575,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,phd,less than 2
1576,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,phd,less than 2
1577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,master,less than 2
1578,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,phd,less than 2
1579,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,phd,less than 2
1580,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,master,less than 2
1581,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,phd,less than 2
1582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,phd,less than 2
1583,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,phd,less than 2
1584,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,master,less than 2
1585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1586,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,bachelor,less than 2
1587,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1588,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,bachelor,less than 2
1589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,master,less than 2
1590,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,phd,less than 2
1591,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1592,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,bachelor,less than 2
1593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1594,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,master,less than 2
1595,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1596,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,bachelor,less than 2
1598,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,master,less than 2
1599,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,phd,less than 2
1600,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,phd,less than 2
1601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,master,less than 2
1602,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,phd,less than 2
1603,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1604,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,bachelor,less than 2
1605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1606,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,master,less than 2
1607,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1608,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,bachelor,less than 2
1610,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,master,less than 2
1611,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,phd,less than 2
1612,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,phd,less than 2
1613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,master,less than 2
1614,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,phd,less than 2
1615,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1616,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,bachelor,less than 2
1617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1618,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,master,less than 2
1619,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1620,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,bachelor,less than 2
1622,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,master,less than 2
1623,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,phd,less than 2
1624,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,phd,less than 2
1625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,master,less than 2
1626,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,phd,less than 2
1627,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1628,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,bachelor,less than 2
1629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1630,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,master,less than 2
1631,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1632,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,bachelor,less than 2
1634,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,master,less than 2
1635,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,phd,less than 2
1636,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,phd,less than 2
1637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,master,less than 2
1638,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,phd,less than 2
1639,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1640,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,bachelor,less than 2
1641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1642,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,master,less than 2
1643,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1644,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,bachelor,less than 2
1646,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,master,less than 2
1647,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,phd,less than 2
1648,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,phd,less than 2
1649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,master,less than 2
1650,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,phd,less than 2
